"year","scouting_data","county","nearby_town","growth_stage","pest_pathogen","pest_pathogen_sp","severity","field_number"
2015,"26-Jun","Franklin","","R1-R2","Insect","Potato leafhopper",1,1
2015,"26-Jun","Franklin","","R1-R2","Insect","Green cloverworm",3,1
2015,"26-Jun","Franklin","","R1-R2","Insect","Japanese beetle",1,1
2015,"26-Jun","Franklin","","R1-R2","Insect","Soybean aphid",1,1
2015,"26-Jun","Franklin","","R1-R2","Insect","Brown marmorated stink bug",1,1
2015,"26-Jun","Franklin","","R1-R2","Insect","Grasshopper",1,1
2015,"26-Jun","Franklin","","R1-R2","Pathogen","Frogeye leaf spot",1,1
2015,"26-Jun","York","","R1","Insect","Brown marmorated stink bug",1,1
2015,"26-Jun","York","","R1","Insect","Green cloverworm",1,1
2016,"01-Aug","Bradford","Ulster","R2","Insect","Japanese beetle",3,1
2016,"01-Aug","Bradford","Ulster","R2","Insect","Grasshopper",2,1
2016,"01-Aug","Columbia","","R4","Insect","Bean leaf beetle",1,1
2016,"01-Aug","Columbia","","R4","Insect","Grasshopper",5,1
2016,"01-Aug","Columbia","","R4","Insect","Japanese beetle",2,1
2016,"02-Aug","Crawford","","R2","Insect","Japanese beetle",1,1
2016,"02-Aug","Crawford","","R2","Insect","Soybean aphid",1,1
2016,"02-Aug","Crawford","","R2","insect","Spider mite",1,1
2016,"02-Aug","Crawford","","R2","insect","Thrips",1,1
2016,"02-Aug","Erie","","R3","Insect","Japanese beetle",1,1
2016,"02-Aug","Erie","","R3","Insect","Soybean aphid",1,1
2016,"02-Aug","Erie","","R3","Insect","Spider mite",1,1
2016,"02-Aug","Erie","","R3","Insect","Thrips",1,1
2016,"28-Jul","Franklin","Greencasle","R2-R3","Insect","Bean leaf beetle",5,1
2016,"28-Jul","Franklin","Greencasle","R2-R3","Insect","Potato leafhopper",1,1
2016,"28-Jul","Franklin","Greencasle","R2-R3","Insect","Japanese beetle",5,1
2016,"28-Jul","Franklin","Greencasle","R2-R3","Insect","Grasshopper",1,1
2016,"28-Jul","Franklin","Greencasle","R2-R3","Insect","Green cloverworm",2,1
2016,"28-Jul","Franklin","Greencasle","R2-R3","Insect","Soybean aphid",1,1
2016,"28-Jul","Franklin","Greencasle","R2-R3","Pathogen","Frogeye leaf spot",1,1
2016,"01-Aug","Lancaster","Manheim","R3","Insect","Japanese beetle",1,1
2016,"01-Aug","Lancaster","Manheim","R3","Insect","Grasshopper",3,1
2016,"01-Aug","Lancaster","Manheim","R3","Pathogen","Septoria brown spot",1,1
2016,"01-Aug","Lancaster","Manheim","R3","Pathogen","Frogeye leaf spot",1,1
2016,"01-Aug","Lancaster","","R2-R3","Insect","Bean leaf beetle",0.5,1
2016,"01-Aug","Lancaster","","R2-R3","Insect","Japanese beetle",1,1
2016,"01-Aug","Lancaster","","R2-R3","Insect","Grasshopper",0.5,1
2016,"01-Aug","Lancaster","","R2-R3","Insect","Potato leafhopper",0.1,1
2016,"01-Aug","Lancaster","","R2-R3","Insect","Stinkbug",0.1,1
2016,"01-Aug","Lebanon","","R4-R6","Insect","Bean leaf beetle",0.5,1
2016,"01-Aug","Lebanon","","R4-R6","Insect","Japanese beetle",2,1
2016,"01-Aug","Lebanon","","R4-R6","Insect","Grasshopper",0.5,1
2016,"01-Aug","Lebanon","","R4-R6","Insect","Potato leafhopper",0.1,1
2016,"01-Aug","Lebanon","","R4-R6","Insect","Stinkbug",0.1,1
2016,"01-Aug","Mercer","","R4","Insect","Japanese beetle",1,1
2016,"01-Aug","Mercer","","R4","Insect","Grasshopper",1,1
2016,"01-Aug","Mercer","","R4","Insect","Spider mite",1,1
2016,"01-Aug","Mercer","","R4","Insect","Bean leaf beetle",1,NA
2016,"01-Aug","Northumberland","","R4","Insect","Grasshopper",2,1
2016,"01-Aug","Northumberland","","R4","Insect","Japanese beetle",2,1
2016,"01-Aug","Northumberland","","R4","Insect","Bean leaf beetle",1,1
2016,"01-Aug","Potter","","R1","Slug","Slug",1,1
2016,"01-Aug","Potter","","R1","Insect","Green cloverworm",1,1
2016,"01-Aug","Potter","","R1","Pathogen","Phyllosticta Leaf Spot",1,1
2016,"01-Aug","Potter","","R1","Pathogen","Bacterial leaf blight",1,1
2016,"01-Aug","Potter","","R1","Pathogen","Frogeye leaf spot",1,1
2016,"01-Aug","Union","","R4","Insect","Bean leaf beetle",2,1
2016,"01-Aug","Union","","R4","Insect","Grasshopper",6,1
2016,"01-Aug","Union","","R4","Insect","Japanese beetle",3,1
2016,"29-Jul","York","","R2-R3","Insect","Japanese beetle",1,1
2016,"29-Jul","York","","R2-R3","Insect","Bean leaf beetle",1,1
2016,"29-Jul","York","","R2-R3","Insect","Grasshopper",1,1
2016,"29-Jul","York","","R2-R3","Insect","Bacterial leaf  blight",2,1
2015,"24-Aug","Crawford","","R5-R6","Insect","Soybean aphid",10,1
2015,"24-Aug","Crawford","","R5-R6","Insect","Japanese beetle",1,1
2015,"24-Aug","Crawford","","R5-R6","Insect","Bean leaf beetle",1,1
2015,"24-Aug","Crawford","","R5-R6","Insect","Green cloverworm",1,1
2015,"24-Aug","Crawford","","R5-R6","Insect","Potato leafhopper",1,1
2015,"24-Aug","Columbia","","R5","Insect","Japanese beetle",2,1
2015,"24-Aug","Columbia","","R5","Insect","Grasshopper",4,1
2015,"24-Aug","Columbia","","R5","Pathogen","Frogeye leaf spot",3,1
2015,"24-Aug","Columbia","","R5","Pathogen","Septoria brown spot",1,1
2015,"24-Aug","Columbia","","R5","Pathogen","Cercospora leaf blight",1,1
2015,"24-Aug","Northumberland","","R6","Insect","Japanese beetle",6,1
2015,"24-Aug","Northumberland","","R6","Insect","Grasshopper",5,1
2015,"24-Aug","Northumberland","","R6","Insect","Silver spotted skipper",1,1
2015,"24-Aug","Union","","R6","Insect","Japanese beetle",4,1
2015,"24-Aug","Union","","R6","Insect","Grasshopper",4,1
2015,"24-Aug","Union","","R6","Insect","Silver spotted skipper",1,1
2015,"24-Aug","Union","","R6","Pathogen","Septoria brown spot",1,1
2015,"24-Aug","Union","","R6","Pathogen","Cercospora leaf blight",1,1
2015,"24-Aug","Mercer","","R6","Insect","Soybean aphid",2,1
2015,"24-Aug","Mercer","","R6","Insect","Japanese beetle",1,1
2015,"24-Aug","Mercer","","R6","Insect","Bean leaf beetle",1,1
2015,"24-Aug","Mercer","","R6","Insect","Potato leafhopper",1,1
2015,"24-Aug","Mercer","","R6","Mammal","Deer",1,1
2015,"21-Aug","Franklin","","R5","Insect","Japanese beetle",2,1
2015,"21-Aug","Franklin","","R5","Insect","Grasshopper",2,1
2015,"21-Aug","Franklin","","R5","Insect","Soybean aphid",1,1
2015,"21-Aug","Franklin","","R5","Insect","Green cloverworm",1,1
2015,"21-Aug","Franklin","","R5","Insect","Bean leaf beetle",1,1
2015,"21-Aug","York","","R6","Insect","Japanese beetle",1,1
2015,"21-Aug","York","","R6","Insect","Grasshopper",1,1
2015,"21-Aug","York","","R6","Insect","Brown marmorated stink bug",1,1
2015,"21-Aug","York","","R6","Pathogen","Downy mildew",1,1
2015,"17-Aug","Mercer","","R5-R6","Insect","Soybean aphid",1,1
2015,"17-Aug","Mercer","","R5-R6","Insect","Japanese beetle",1,1
2015,"17-Aug","Mercer","","R5-R6","Insect","Bean leaf beetle",1,1
2015,"17-Aug","Mercer","","R5-R6","Insect","Green cloverworm",1,1
2015,"17-Aug","Mercer","","R5-R6","Insect","Potato leafhopper",1,1
2015,"17-Aug","Mercer","","R5-R6","Mammal","Deer",1,1
2015,"17-Aug","Mercer","","R5-R6","Mammal","Groundhog",1,1
2015,"14-Aug","York","","R5","Insect","Japanese beetle",1,1
2015,"14-Aug","York","","R5","Insect","Grasshopper",1,1
2015,"14-Aug","York","","R5","Pathogen","Downy mildew",1,1
2014,"09-Sept","Crawford","","R6","Insect","Soybean aphid",1,1
2014,"09-Sept","Crawford","","R6","Insect","Japanese beetle",1,1
2014,"09-Sept","Crawford","","R6","Pathogen","Septoria brown spot",1,1
2014,"09-Sept","Crawford","","R6","Pathogen","Brown stem rot",1,1
2014,"09-Sept","Crawford","","R6","Pathogen","White mould",1,1
2014,"08-Sept","Columbia","","R6","Insect","Japanese beetle",1,1
2014,"08-Sept","Columbia","","R6","Insect","Grasshopper",1,1
2014,"08-Sept","Columbia","","R6","Insect","Soybean aphid",1,1
2014,"08-Sept","Columbia","","R6","Pathogen","Septoria brown spot",1,1
2014,"08-Sept","Columbia","","R6","Pathogen","Downy mildew",1,1
2014,"08-Sept","Northumberland","","R6","Insect","Japanese beetle",2,1
2014,"08-Sept","Northumberland","","R6","Insect","Bean leaf beetle",1,1
2014,"08-Sept","Northumberland","","R6","Insect","Grasshopper",1,1
2014,"08-Sept","Northumberland","","R6","Insect","Soybean aphid",2,1
2014,"08-Sept","Northumberland","","R6","Pathogen","Septoria brown spot",1,1
2014,"08-Sept","Northumberland","","R6","Pathogen","Downy mildew",1,1
2014,"08-Sept","Union","","R6","Insect","Japanese beetle",1,1
2014,"08-Sept","Union","","R6","Insect","Bean leaf beetle",1,1
2014,"08-Sept","Union","","R6","Insect","Grasshopper",6,1
2014,"08-Sept","Union","","R6","Insect","Soybean aphid",1,1
2014,"08-Sept","Union","","R6","Pathogen","Septoria brown spot",1,1
2014,"08-Sept","Union","","R6","Pathogen","Downy mildew",1,1
2014,"08-Sept","Mercer","","R6","Insect","Bean leaf beetle",1,1
2014,"08-Sept","Mercer","","R6","Insect","Japanese beetle",1,1
2014,"08-Sept","Mercer","","R6","Insect","Grasshopper",1,1
2014,"08-Sept","Mercer","","R6","Insect","Soybean aphid",1,1
2014,"08-Sept","Mercer","","R6","Slug","Slug",1,1
2014,"08-Sept","Mercer","","R6","Pathogen","Septoria brown spot",1,1
2014,"08-Sept","Mercer","","R6","Pathogen","Downy mildew",1,1
2014,"08-Sept","Armstrong","","R6","Insect","Japanese beetle",1,1
2014,"08-Sept","Armstrong","","R6","Insect","Soybean aphid",2,1
2014,"08-Sept","Armstrong","","R6","Insect","Grasshopper",1,1
2014,"08-Sept","Armstrong","","R6","Pathogen","Septoria brown spot",1,1
2014,"08-Sept","Armstrong","","R6","Pathogen","Downy mildew",1,1
2014,"08-Sept","Armstrong","","R6","Pathogen","White mould",1,1
2014,"6 Septemebr","Bradford","","R6","Insect","Japanese beetle",1,1
2014,"6 Septemebr","Bradford","","R6","Insect","Grasshopper",2,1
2014,"6 Septemebr","Bradford","","R6","Insect","Bean leaf beetle",1,1
2014,"6 Septemebr","Bradford","","R6","Insect","Soybean aphid",1,1
2014,"6 Septemebr","Bradford","","R6","Pathogen","Septoria brown spot",3,1
2014,"6 Septemebr","Bradford","","R6","Pathogen","Downy mildew",1,1
2014,"05-Sept","Potter","","R4","Insect","Soybean aphid",1,1
2014,"05-Sept","Potter","","R4","Pathogen","Downy mildew",1,1
2014,"05-Sept","Potter","","R4","Insect","Japanese beetle",1,1
2014,"05-Sept","McKean","","R5","Insect","Soybean aphid",3,1
2014,"05-Sept","McKean","","R5","Pathogen","Septoria brown spot",2,1
2014,"05-Sept","Elk","","R4","Insect","Soybean aphid",5,1
2014,"05-Sept","Elk","","R4","Pathogen","Septoria brown spot",1,1
2014,"05-Sept","Elk","","R4","Pathogen","Downy mildew",2,1
2014,"03-Sept","York","","R6","Insect","Soybean aphid",2,1
2014,"03-Sept","York","","R6","Insect","Mexican bean beetle",2,1
2014,"03-Sept","York","","R6","Insect","Japanese beetle",2,1
2014,"03-Sept","York","","R6","Pathogen","Downy mildew",2,1
2014,"18-Aug","Bradford","","R5","Insect","Japanese beetle",1,1
2014,"18-Aug","Bradford","","R5","Insect","Grasshopper",2,1
2014,"18-Aug","Bradford","","R5","Insect","Bean leaf beetle",1,1
2014,"18-Aug","Bradford","","R5","Insect","Soybean aphid",1,1
2014,"18-Aug","Bradford","","R5","Pathogen","Septoria brown spot",3,1
2014,"18-Aug","Bradford","","R5","pathogen","Frogeye leaf spot",1,1
2014,"18-Aug","Bradford","","R5","Pathogen","Downy mildew",1,1
2014,"21-Aug","York","","R6","Insect","Soybean aphid",1,1
2014,"21-Aug","York","","R6","Insect","Mexican bean beetle",2,1
2014,"21-Aug","York","","R6","Insect","Japanese beetle",1,1
2014,"21-Aug","York","","R6","Pathogen","Downy mildew",2,1
2014,"21-Aug","York","","R6","Pathogen","Sudden death syndrome",1,1
2014,"25-Aug","Bradford","","R5","Insect","Japanese beetle",1,1
2014,"25-Aug","Bradford","","R5","Insect","Bean leaf beetle",1,1
2014,"25-Aug","Bradford","","R5","Insect","Soybean aphid",1,1
2014,"25-Aug","Bradford","","R5","Pathogen","Septoria brown spot",3,1
2014,"25-Aug","Bradford","","R5","Pathogen","Frogeye leaf spot",1,1
2014,"25-Aug","Bradford","","R5","Pathogen","Downy mildew",1,1
2014,"25-Aug","Armstrong","","R5","Insect","Japanese beetle",1,1
2014,"25-Aug","Armstrong","","R5","Insect","Soybean aphid",2,1
2014,"25-Aug","Armstrong","","R5","Insect","Grasshopper",1,1
2014,"25-Aug","Armstrong","","R5","Pathogen","Septoria brown spot",1,1
2014,"25-Aug","Armstrong","","R5","Pathogen","Downy mildew",1,1
2014,"25-Aug","Columbia","","R5","Insect","Japanese beetle",1,1
2014,"25-Aug","Columbia","","R5","Insect","Grasshopper",1,1
2014,"25-Aug","Columbia","","R5","Insect","Soybean aphid",1,1
2014,"25-Aug","Columbia","","R5","Pathogen","Septoria brown spot",1,1
2014,"25-Aug","Columbia","","R5","Pathogen","Downy mildew",1,1
2014,"25-Aug","Northumberland","","R6","Insect","Japanese beetle",2,1
2014,"25-Aug","Northumberland","","R6","Insect","Bean leaf beetle",1,1
2014,"25-Aug","Northumberland","","R6","Insect","Grasshopper",1,1
2014,"25-Aug","Northumberland","","R6","Insect","Soybean aphid",2,1
2014,"25-Aug","Northumberland","","R6","Pathogen","Septoria brown spot",1,1
2014,"25-Aug","Northumberland","","R6","Pathogen","Downy mildew",1,1
2014,"25-Aug","Mercer","","R5","Insect","Japanese beetle",1,1
2014,"25-Aug","Mercer","","R5","Insect","Potato leafhopper",1,1
2014,"25-Aug","Mercer","","R5","Insect","Soybean aphid",1,1
2014,"25-Aug","Mercer","","R5","Insect","Grasshopper",1,1
2014,"25-Aug","Mercer","","R5","Pathogen","Septoria brown spot",1,1
2014,"02-Sept","Crawford","","R4","Insect","Soybean aphid",1,1
2014,"02-Sept","Schuylkill","","R5","Insect","Japanese beetle",1,1
2014,"02-Sept","Schuylkill","","R5","Insect","Grasshopper",1,1
2014,"02-Sept","Schuylkill","","R5","Insect","Soybean aphid",1,1
2014,"02-Sept","Schuylkill","","R5","Pathogen","Septoria brown spot",1,1
2014,"1 Septemebr","Mercer","","R6","Insect","Bean leaf beetle",1,1
2014,"1 Septemebr","Mercer","","R6","Insect","Japanese beetle",1,1
2014,"1 Septemebr","Mercer","","R6","Insect","Potato leafhopper",1,1
2014,"1 Septemebr","Mercer","","R6","Insect","Grasshopper",1,1
2014,"1 Septemebr","Mercer","","R6","Insect","Soybean aphid",1,1
2014,"1 Septemebr","Mercer","","R6","Slug","Slug",1,1
2014,"31-Aug","Bradford","","R6","Insect","Japanese beetle",1,1
2014,"31-Aug","Bradford","","R6","Insect","Grasshopper",2,1
2014,"31-Aug","Bradford","","R6","Insect","Bean leaf beetle",1,1
2014,"31-Aug","Bradford","","R6","Pathogen","Septoria brown spot",3,1
2014,"31-Aug","Bradford","","R6","Pathogen","Frogeye leaf spot",1,1
2014,"31-Aug","Bradford","","R6","Pathogen","Downy mildew",1,1
2014,"28-Aug","York","","R6","Insect","Soybean aphid",2,1
2014,"28-Aug","York","","R6","Insect","Mexican bean beetle",3,1
2014,"28-Aug","York","","R6","Insect","Japanese beetle",1,1
2014,"28-Aug","York","","R6","Pathogen","Downy mildew",2,1
2014,"26-Aug","McKean","","R5","Insect","Soybean aphid",2,1
2014,"26-Aug","McKean","","R5","Pathogen","Septoria brown spot",3,NA
2014,"26-Aug","Elk","","R4","Insect","Soybean aphid",5,1
2014,"16-Sept","Crawford","","R6","Insect","Soybean aphid",1,1
2014,"15-Sept","Mercer","","R6","Insect","Bean leaf beetle",1,1
2014,"15-Sept","Mercer","","R6","Insect","Japanese beetle",1,1
2014,"15-Sept","Mercer","","R6","Insect","Grasshopper",1,1
2014,"15-Sept","Mercer","","R6","Insect","Soybean aphid",1,1
2014,"15-Sept","Mercer","","R6","Slug","Slug",1,1
2014,"15-Sept","Mercer","","R6","Pathogen","Septoria brown spot",1,1
2014,"15-Sept","Mercer","","R6","Pathogen","Brown stem rot",2,1
2014,"12-Sept","Potter","","R5","Insect","Soybean aphid",1,1
2014,"12-Sept","Potter","","R5","Insect","Japanese beetle",1,1
2014,"12-Sept","Potter","","R5","Pathogen","Downy mildew",2,1
2014,"12-Sept","McKean","","R5","Insect","Soybean aphid",2,1
2014,"12-Sept","McKean","","R5","Pathogen","Septoria brown spot",2,NA
2014,"12-Sept","Elk","","R5","Insect","soybean aphid",3,1
2014,"12-Sept","Elk","","R5","Pathogen","Downy mildew",1,1
2014,"15-Sept","Columbia","","R6","Insect","Japanese beetle",1,1
2014,"15-Sept","Columbia","","R6","Insect","Grasshopper",1,1
2014,"15-Sept","Northumberland","","R7","Insect","Japanese beetle",2,1
2014,"15-Sept","Northumberland","","R7","Insect","Grasshopper",1,1
2014,"15-Sept","Northumberland","","R7","Insect","soybean aphid",2,1
2014,"15-Sept","Union","","R7","Insect","Japanese beetle",1,1
2014,"15-Sept","Union","","R7","Insect","Grasshopper",5,1
2014,"15-Sept","Union","","R7","Insect","soybean aphid",1,1
2020,"09-Jun","Franklin","Lemasters","V1","Insect","Bean leaf beetle",1,1
2020,"09-Jun","Fulton","Harrisonville","V1","Insect","Bean leaf beetle",1,1
2020,"09-Jun","Lancaster","Manheim","V2","Insect","Bean leaf beetle",3,1
2020,"08-Jun","Somerset","Berlin","VC-V1","Insect","Bean leaf beetle",1,1
2024,"08-Jul","Somerset","Somerset","V5","Insect","Bean leaf beetle",1,1
2024,"08-Jul","Potter","Ulysses","V5-V7","Insect","Japanese beetle",1,1
2024,"08-Jul","Potter","Ulysses","V5-V7","Insect","Septoria brown spot",1,1
2024,"08-Jul","Centre","Bellefonte","R1","Insect","Grasshopper",1,1
2024,"08-Jul","Centre","Bellefonte","R1","Insect","Japanese beetle",1,1
2024,"08-Jul","Centre","Bellefonte","R1","Insect","Bean leaf beetle",1,1
2024,"08-Jul","Centre","Bellefonte","R1","Insect","Blister beetle",1,1
2024,"08-Jul","Columbia","Mainville","R3","Insect","Bean leaf beetle",1,1
2024,"08-Jul","Columbia","Mainville","R3","Insect","Japanese beetle",1,1
2024,"08-Jul","Columbia","Mainville","R3","Pathogen","Septoria brown spot",1,1
2024,"08-Jul","Northumberland","Riverside","V5","Insect","Bean leaf beetle",1,1
2019,"09-Jul","Bradford","Cessna","V3","Insect","Bean leaf beetle",1,1
2019,"09-Jul","Bradford","Cessna","V3","Insect","Japanese beetle",1,1
2019,"09-Jul","Cambria","Loretto","V3","Insect","Bean leaf beetle",1,1
2019,"09-Jul","Schuylkill","","R1","Insect","Japanese beetle",1,1
2019,"09-Jul","Schuylkill","","R1","Insect","Grasshopper",1,1
2019,"09-Jul","York","","R3","Insect","Japanese beetle",1,1
2019,"09-Jul","York","","R3","Insect","Grasshopper",1,1
2019,"09-Jul","York","","R3","Insect","Bean leaf beetle",1,1
2019,"09-Jul","York","","R3","Insect","Mexican bean beetle",1,1
2019,"09-Jul","Northumberland","","R3","Insect","Japanese beetle",1,1
2019,"09-Jul","Northumberland","","R3","Insect","soybean aphid",1,1
2019,"09-Jul","Northumberland","","R3","Insect","Silver spotted skipper",1,1
2019,"09-Jul","Northumberland","","R3","Insect","Thistle caterpillar",1,1
2019,"09-Jul","Northumberland","","R3","Insect","Potato leafhopper",1,1
2019,"09-Jul","Union","","R2","Insect","soybean aphid",1,1
2019,"09-Jul","Union","","R2","Insect","Grasshopper",1,1
2019,"09-Jul","Union","","R2","Insect","Japanese beetle",1,1
2019,"09-Jul","Union","","R2","Insect","Thistle caterpillar",1,1
2019,"09-Jul","Union","","R2","Pathogen","Septoria brown spot",1,1
2019,"08-Jul","Bradford","","V5","Insect","Grasshopper",1,1
2019,"08-Jul","Bradford","","V5","Insect","Bean leaf beetle",1,1
2019,"08-Jul","Blair","","V3","Insect","Bean leaf beetle",1,1
2019,"08-Jul","Blair","","V3","Insect","Japanese beetle",1,1
2019,"08-Jul","Crawford","","V8","Slug","Slug",1,1
2019,"08-Jul","Crawford","","V8","Insect","Japanese beetle",1,1
2019,"08-Jul","Crawford","","V8","Pathogen","Septoria brown spot",1,1
2019,"07-Jul","Potter","","V1-V3","Pathogen","Septoria brown spot",1,1
2019,"07-Jul","Potter","","V1-V13","Insect","Japanese beetle",1,1
2019,"07-Jul","Potter","","V1-V3","Insect","soybean aphid",1,1
2019,"03-Jul","Centre","","V2","Insect","Bean leaf beetle",1,1
2019,"03-Jul","Centre","","V2","Insect","Thistle caterpillar",2,1
2019,"03-Jul","Centre","","V2","Mite","Two spotted spider mite",1,1
2019,"03-Jul","Centre","","V2","Pathogen","Downy mildew",1,1
2019,"02-Jul","York","","R2","Insect","Japanese beetle",1,1
2019,"02-Jul","York","","R2","Insect","Grasshopper",1,1
2019,"02-Jul","York","","R2","Insect","Mexican bean beetle",1,1
2019,"02-Jul","York","","R2","Pathogen","soybean bacterial pustule",1,1
2019,"01-Jul","Lancaster","","R1","Insect","Bean leaf beetle",1,1
2019,"01-Jul","Lancaster","","R1","Insect","Japanese beetle",1,1
2019,"01-Jul","Franklin","","R1","Insect","Japanese beetle",1,1
2019,"01-Jul","Franklin","","R1","Insect","Green cloverworn caterpillar",1,1
2020,"08-Sept","Bulter","North woshington","R6","Pathogen","Septoria brown spot",2,1
2020,"08-Sept","Beaver","Fombell","R6","Insect","Japanese beetle",2,1
2020,"08-Sept","Beaver","Fombell","R6","Insect","Grasshopper",2,1
2020,"08-Sept","Beaver","Fombell","R6","Mammal","Deer ",5,1
2020,"08-Sept","Beaver","Fombell","R6","Pathogen","Cercospora leaf blight",1,1
2020,"08-Sept","Beaver","Fombell","R6","Pathogen","Frogeye leaf spot",2,1
2020,"07-Sept","Crawford","Woodcock","R6","Insect","Japanese beetle",1,1
2020,"07-Sept","Crawford","Woodcock","R6","Insect","soybean aphid",1,1
2020,"07-Sept","Crawford","Woodcock","R6","Insect","Bean leaf beetle",1,1
2020,"07-Sept","Crawford","Woodcock","R6","Insect","Grasshopper",1,1
2020,"07-Sept","Crawford","Woodcock","R6","Insect","Green stink bug",1,1
2020,"07-Sept","Crawford","Woodcock","R6","Pathogen","Frogeye leaf spot",1,1
2020,"07-Sept","Crawford","Woodcock","R6","Pathogen","Septoria brown spot",1,1
2020,"04-Sept","Perry","","R6","Insect","Grasshopper",2,1
2020,"04-Sept","Perry","","R6","Insect","Stink bug",1,1
2020,"04-Sept","Perry","","R6","Insect","Cercospora leaf blight",1,1
